mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0010021209716796875,3.1644172712396737e-06,0.0008000373840332031,0.00040002012724328477,balanced,gini,,10,2,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.001001596450805664,4.230166457408309e-06,0.0008022308349609375,0.00040112564905552255,balanced,gini,,10,5,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0015027523040771484,0.0004478288973194334,0.000760650634765625,0.00038861662620685405,balanced,gini,,10,10,42,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0012005805969238282,0.00040237910305216345,0.0009209156036376953,0.0001593354485728625,balanced,entropy,2,1,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.6,0.6666666666666666,0.3333333333333333,0.5,0.9,0.5999999999999999,0.18737959096740261,1,0.7,0.6538461538461539,0.75,0.7,0.625,0.6857692307692307,0.042994426499944983
0.0015029430389404297,0.001005912893700731,0.0007589817047119141,0.00038756826141303355,balanced,entropy,2,1,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.6,0.6666666666666666,0.3333333333333333,0.5,0.9,0.5999999999999999,0.18737959096740261,1,0.7,0.6538461538461539,0.75,0.7,0.625,0.6857692307692307,0.042994426499944983
0.001599884033203125,0.001199793876019303,0.0008230209350585938,0.0009261880024743325,balanced,entropy,2,1,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.6,0.6666666666666666,0.3333333333333333,0.5,0.9,0.5999999999999999,0.18737959096740261,1,0.7,0.6538461538461539,0.75,0.7,0.625,0.6857692307692307,0.042994426499944983
0.0007011890411376953,0.000601853577754615,0.0006029129028320313,0.0004922838138923905,balanced,entropy,2,2,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.6,0.6666666666666666,0.3333333333333333,0.5,0.9,0.5999999999999999,0.18737959096740261,1,0.7,0.6538461538461539,0.75,0.7,0.625,0.6857692307692307,0.042994426499944983
0.0011022567749023437,0.0008043928598123109,0.0008001327514648438,0.00040006657465132997,balanced,entropy,2,2,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.6,0.6666666666666666,0.3333333333333333,0.5,0.9,0.5999999999999999,0.18737959096740261,1,0.7,0.6538461538461539,0.75,0.7,0.625,0.6857692307692307,0.042994426499944983
0.0022040843963623048,0.0014687548689339652,0.00040001869201660155,0.0008000373840332031,balanced,entropy,2,2,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.6,0.6666666666666666,0.3333333333333333,0.5,0.9,0.5999999999999999,0.18737959096740261,1,0.7,0.6538461538461539,0.75,0.7,0.625,0.6857692307692307,0.042994426499944983
0.0023010730743408202,0.0013999755569732784,0.0022066593170166015,0.0010348348922485195,balanced,entropy,2,5,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.625,0.5666666666666667,0.3333333333333333,0.5,0.6333333333333333,0.5316666666666666,0.11010096376609163,57,0.7083333333333334,0.7211538461538461,0.75,0.7,0.7115384615384616,0.7182051282051283,0.017279654402758294
0.003229665756225586,0.0010061428489064252,0.002303314208984375,0.0007476842433736723,balanced,entropy,2,5,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42}",0.625,0.5666666666666667,0.3333333333333333,0.5,0.6333333333333333,0.5316666666666666,0.11010096376609163,57,0.7083333333333334,0.7211538461538461,0.75,0.7,0.7115384615384616,0.7182051282051283,0.017279654402758294
0.0011997699737548828,0.0004005206022238541,0.0007028579711914062,0.0009855847912103844,balanced,entropy,2,5,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42}",0.625,0.5666666666666667,0.3333333333333333,0.5,0.6333333333333333,0.5316666666666666,0.11010096376609163,57,0.7083333333333334,0.7211538461538461,0.75,0.7,0.7115384615384616,0.7182051282051283,0.017279654402758294
0.0009020805358886719,0.00019796126493060612,0.0006009101867675781,0.0004906484426701364,balanced,entropy,2,10,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.001798248291015625,0.000980468091294987,0.0013018608093261718,0.0008738624831670556,balanced,entropy,2,10,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0010000228881835937,7.62939453125e-07,0.00010128021240234375,0.0002025604248046875,balanced,entropy,2,10,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0035072803497314454,0.0008410651038880868,0.0028004169464111326,0.0009797082304259955,balanced,entropy,3,1,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.475,0.6666666666666666,0.3,0.4666666666666667,0.7333333333333334,0.5283333333333333,0.1548834687398526,62,0.75,0.7711538461538461,0.8461538461538461,0.8076923076923077,0.7461538461538462,0.7842307692307692,0.03788803186469154
0.000400543212890625,0.000490563825127073,0.0006013870239257813,0.0004910360749251038,balanced,entropy,3,1,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.475,0.6666666666666666,0.3,0.4666666666666667,0.7333333333333334,0.5283333333333333,0.1548834687398526,62,0.75,0.7711538461538461,0.8461538461538461,0.8076923076923077,0.7461538461538462,0.7842307692307692,0.03788803186469154
0.0011029720306396484,0.00020170321137332552,0.0,0.0,balanced,entropy,3,1,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.475,0.6666666666666666,0.3,0.4666666666666667,0.7333333333333334,0.5283333333333333,0.1548834687398526,62,0.75,0.7711538461538461,0.8461538461538461,0.8076923076923077,0.7461538461538462,0.7842307692307692,0.03788803186469154
0.004202079772949219,0.0006795963309096926,0.0029046058654785155,0.0004948593973260248,balanced,entropy,3,2,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.475,0.6666666666666666,0.3,0.4666666666666667,0.7333333333333334,0.5283333333333333,0.1548834687398526,62,0.75,0.7711538461538461,0.8461538461538461,0.8076923076923077,0.7461538461538462,0.7842307692307692,0.03788803186469154
0.0012012481689453124,0.0014725208475484673,0.0012000083923339843,0.0009802895072579217,balanced,entropy,3,2,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.475,0.6666666666666666,0.3,0.4666666666666667,0.7333333333333334,0.5283333333333333,0.1548834687398526,62,0.75,0.7711538461538461,0.8461538461538461,0.8076923076923077,0.7461538461538462,0.7842307692307692,0.03788803186469154
0.0018020153045654296,0.0011691333922466056,0.0011998653411865235,0.0009796378394286254,balanced,entropy,3,2,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.475,0.6666666666666666,0.3,0.4666666666666667,0.7333333333333334,0.5283333333333333,0.1548834687398526,62,0.75,0.7711538461538461,0.8461538461538461,0.8076923076923077,0.7461538461538462,0.7842307692307692,0.03788803186469154
0.0017994880676269532,0.0011662044757877036,0.0007032871246337891,0.0014065742492675782,balanced,entropy,3,5,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.325,0.5666666666666667,0.3,0.43333333333333335,0.6333333333333333,0.45166666666666666,0.13085190950927014,109,0.7583333333333333,0.7365384615384616,0.8211538461538461,0.8211538461538461,0.7115384615384616,0.7697435897435898,0.04451211153872352
0.0009999752044677734,1.112165812462864e-06,0.00039997100830078123,0.0004898625339533384,balanced,entropy,3,5,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42}",0.325,0.5666666666666667,0.3,0.43333333333333335,0.6333333333333333,0.45166666666666666,0.13085190950927014,109,0.7583333333333333,0.7365384615384616,0.8211538461538461,0.8211538461538461,0.7115384615384616,0.7697435897435898,0.04451211153872352
0.0011014461517333985,0.00020244162967959843,0.0007992267608642578,0.0003996137609400911,balanced,entropy,3,5,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42}",0.325,0.5666666666666667,0.3,0.43333333333333335,0.6333333333333333,0.45166666666666666,0.13085190950927014,109,0.7583333333333333,0.7365384615384616,0.8211538461538461,0.8211538461538461,0.7115384615384616,0.7697435897435898,0.04451211153872352
0.0011976242065429687,0.0009820708764651247,0.001207113265991211,0.0009779585790873299,balanced,entropy,3,10,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0011210441589355469,0.00023855243739872472,0.00038347244262695315,0.0004703882098024936,balanced,entropy,3,10,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0007029056549072265,0.0003987666136949166,0.0007017135620117187,0.0006022743896154831,balanced,entropy,3,10,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0007037639617919922,0.0006032240225387449,0.0008016109466552734,0.0004008134259712568,balanced,entropy,4,1,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.525,0.6666666666666666,0.1,0.4666666666666667,0.7333333333333334,0.49833333333333335,0.22088207009372418,91,0.75,0.8480769230769231,0.85,0.8076923076923077,0.823076923076923,0.8157692307692308,0.036495926659312165
0.0011196613311767578,0.00023922951116422188,0.00020012855529785156,0.0004002571105957031,balanced,entropy,4,1,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.525,0.6666666666666666,0.1,0.4666666666666667,0.7333333333333334,0.49833333333333335,0.22088207009372418,91,0.75,0.8480769230769231,0.85,0.8076923076923077,0.823076923076923,0.8157692307692308,0.036495926659312165
0.0007026195526123047,0.0003985530936173492,0.0005017280578613281,0.0006351647897208624,balanced,entropy,4,1,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.525,0.6666666666666666,0.1,0.4666666666666667,0.7333333333333334,0.49833333333333335,0.22088207009372418,91,0.75,0.823076923076923,0.85,0.8076923076923077,0.823076923076923,0.8107692307692307,0.0332997858798667
0.0006018638610839844,0.0004914312207128317,0.0015027046203613282,0.0018449808157879775,balanced,entropy,4,2,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.525,0.6666666666666666,0.1,0.4666666666666667,0.7333333333333334,0.49833333333333335,0.22088207009372418,91,0.75,0.823076923076923,0.85,0.8076923076923077,0.823076923076923,0.8107692307692307,0.0332997858798667
0.00391998291015625,0.00016064689859226456,0.0029881477355957033,0.0005434710253956162,balanced,entropy,4,2,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.525,0.6666666666666666,0.1,0.4666666666666667,0.7333333333333334,0.49833333333333335,0.22088207009372418,91,0.75,0.823076923076923,0.85,0.8076923076923077,0.823076923076923,0.8107692307692307,0.0332997858798667
0.003906917572021484,0.0006602544509536672,0.002452850341796875,0.0012323466086485786,balanced,entropy,4,2,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.525,0.6666666666666666,0.1,0.4666666666666667,0.7333333333333334,0.49833333333333335,0.22088207009372418,91,0.75,0.823076923076923,0.85,0.8076923076923077,0.823076923076923,0.8107692307692307,0.0332997858798667
0.0017065048217773438,0.0005127566031664914,0.0010064125061035156,5.704933645796789e-06,balanced,entropy,4,5,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.425,0.5666666666666667,0.2,0.3333333333333333,0.6333333333333333,0.43166666666666664,0.1563827214098653,112,0.8,0.7365384615384616,0.8365384615384616,0.8365384615384616,0.7115384615384616,0.7842307692307693,0.051535591194467864
0.00240473747253418,0.001598185927425814,0.001867198944091797,0.0007532032358498629,balanced,entropy,4,5,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42}",0.425,0.5666666666666667,0.2,0.3333333333333333,0.6333333333333333,0.43166666666666664,0.1563827214098653,112,0.8,0.7365384615384616,0.8365384615384616,0.8365384615384616,0.7115384615384616,0.7842307692307693,0.051535591194467864
0.004799509048461914,0.008108733259056351,0.001101541519165039,0.0008012598905765764,balanced,entropy,4,5,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42}",0.425,0.5666666666666667,0.2,0.3333333333333333,0.6333333333333333,0.43166666666666664,0.1563827214098653,112,0.8,0.7365384615384616,0.8365384615384616,0.8365384615384616,0.7115384615384616,0.7842307692307693,0.051535591194467864
0.001399993896484375,0.0004895964619554961,0.0017045021057128906,0.0009909098981476373,balanced,entropy,4,10,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0030012607574462892,0.0008934062200063589,0.002710294723510742,0.0009258502441358763,balanced,entropy,4,10,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0035985469818115234,0.0004908360433963709,0.0030012130737304688,0.0008951640996475255,balanced,entropy,4,10,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0016106605529785157,0.0005914332317007702,0.0008012771606445313,0.0007481365523070704,balanced,entropy,5,1,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.475,0.6666666666666666,0.2,0.43333333333333335,0.8333333333333333,0.5216666666666667,0.21522597943143904,68,0.8,0.8730769230769231,0.9365384615384615,0.825,0.9115384615384616,0.8692307692307694,0.05115529205590996
0.0023087501525878907,0.0014437045690189538,0.0017663002014160155,0.0009342209082700057,balanced,entropy,5,1,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.475,0.6666666666666666,0.2,0.43333333333333335,0.8333333333333333,0.5216666666666667,0.21522597943143904,68,0.8,0.8480769230769231,0.9365384615384615,0.825,0.9115384615384616,0.8642307692307692,0.051753283633639194
0.004406547546386719,0.0007301950752242749,0.003202390670776367,0.0003983269811211861,balanced,entropy,5,1,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.475,0.6666666666666666,0.2,0.43333333333333335,0.7333333333333334,0.5016666666666667,0.188296456566648,84,0.8,0.823076923076923,0.9365384615384615,0.825,0.8615384615384616,0.8492307692307695,0.0478934962416456
0.0022039413452148438,0.00040117557313086783,0.001405191421508789,0.00037453585511404235,balanced,entropy,5,2,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.475,0.6666666666666666,0.2,0.43333333333333335,0.8333333333333333,0.5216666666666667,0.21522597943143904,68,0.8,0.8596153846153847,0.9365384615384615,0.825,0.8730769230769231,0.8588461538461537,0.04657817758584952
0.0017004966735839843,0.0011670512305327191,0.0012007713317871093,0.0009795512159805808,balanced,entropy,5,2,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.475,0.6666666666666666,0.2,0.43333333333333335,0.8333333333333333,0.5216666666666667,0.21522597943143904,68,0.8,0.8596153846153847,0.9365384615384615,0.825,0.8730769230769231,0.8588461538461537,0.04657817758584952
0.004164791107177735,0.00042495027151962195,0.003200721740722656,0.00040021125911664566,balanced,entropy,5,2,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.475,0.6666666666666666,0.2,0.43333333333333335,0.7333333333333334,0.5016666666666667,0.188296456566648,84,0.8,0.823076923076923,0.9365384615384615,0.825,0.823076923076923,0.8415384615384616,0.04838516570556548
0.0020067691802978516,0.0007092736585513418,0.0015076160430908202,0.0004483301368551954,balanced,entropy,5,5,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.425,0.5666666666666667,0.2,0.3333333333333333,0.6333333333333333,0.43166666666666664,0.1563827214098653,112,0.8,0.7365384615384616,0.8365384615384616,0.8365384615384616,0.7115384615384616,0.7842307692307693,0.051535591194467864
0.0013013839721679687,0.0005983565121223627,0.0004019737243652344,0.0004923274730172155,balanced,entropy,5,5,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42}",0.425,0.5666666666666667,0.2,0.3333333333333333,0.6333333333333333,0.43166666666666664,0.1563827214098653,112,0.8,0.7365384615384616,0.8365384615384616,0.8365384615384616,0.7115384615384616,0.7842307692307693,0.051535591194467864
0.002303457260131836,0.0016612448077990758,0.001363849639892578,0.000726652497404689,balanced,entropy,5,5,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42}",0.425,0.5666666666666667,0.2,0.3333333333333333,0.6333333333333333,0.43166666666666664,0.1563827214098653,112,0.8,0.7365384615384616,0.8365384615384616,0.8365384615384616,0.7115384615384616,0.7842307692307693,0.051535591194467864
0.0006008625030517578,0.0004906029749522874,0.0006005764007568359,0.0004903689101071001,balanced,entropy,5,10,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 2, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0010003089904785157,1.435271925286523e-06,0.0,0.0,balanced,entropy,5,10,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 5, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.0034663200378417967,0.001301796369569483,0.0028002262115478516,0.0009797650612752636,balanced,entropy,5,10,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10, 'min_samples_split': 10, 'random_state': 42}",0.65,0.5666666666666667,0.4666666666666667,0.6333333333333333,0.6333333333333333,0.5900000000000001,0.06798692684790379,14,0.6666666666666667,0.7211538461538461,0.7461538461538462,0.7076923076923077,0.6865384615384615,0.7056410256410256,0.027459251981711622
0.002584218978881836,0.0008453762721158938,0.0014026165008544922,0.0010191130476117265,balanced,entropy,,1,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.675,0.6666666666666666,0.1,0.43333333333333335,0.8333333333333333,0.5416666666666667,0.25505990581735016,52,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0010016441345214843,4.1333833566225695e-06,0.00019998550415039061,0.0003999710083007812,balanced,entropy,,1,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.675,0.5666666666666667,0.1,0.43333333333333335,0.8333333333333333,0.5216666666666667,0.24830536755284924,68,0.9583333333333333,0.9,0.95,0.9615384615384616,0.9230769230769231,0.9385897435897437,0.02356464662746261
0.0009999275207519531,0.0006328653649329219,0.00040225982666015626,0.000492674889926416,balanced,entropy,,1,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.475,0.6666666666666666,0.2,0.43333333333333335,0.7333333333333334,0.5016666666666667,0.188296456566648,84,0.875,0.823076923076923,0.9365384615384615,0.925,0.8615384615384616,0.8842307692307692,0.041804702320369126
0.0008025646209716796,0.0004012908486160601,0.0006002426147460937,0.0004900965298008853,balanced,entropy,,2,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.675,0.5666666666666667,0.1,0.43333333333333335,0.8333333333333333,0.5216666666666667,0.24830536755284924,68,0.9333333333333333,0.8865384615384615,0.95,0.975,0.9365384615384615,0.9362820512820512,0.028880606206564397
0.0010009288787841796,1.1223413749637433e-06,0.0005994796752929688,0.000489475249775899,balanced,entropy,,2,5,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.775,0.6333333333333333,0.1,0.43333333333333335,0.8333333333333333,0.5549999999999999,0.266020049369717,50,0.9166666666666667,0.8865384615384615,0.95,0.9615384615384616,0.9365384615384615,0.9302564102564104,0.02647179785215414
0.0032538890838623045,0.0017709182695815342,0.0015464305877685546,0.001232198630727688,balanced,entropy,,2,10,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.475,0.6666666666666666,0.2,0.43333333333333335,0.7333333333333334,0.5016666666666667,0.188296456566648,84,0.875,0.823076923076923,0.9365384615384615,0.925,0.823076923076923,0.8765384615384615,0.04830560995021929
0.001399660110473633,0.001356438387272255,0.0010535240173339844,0.0006417129558616904,balanced,entropy,,5,2,42,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.425,0.5666666666666667,0.2,0.3333333333333333,0.6333333333333333,0.43166666666666664,0.1563827214098653,112,0.8,0.7365384615384616,0.8365384615384616,0.8365384615384616,0.7115384615384616,0.7842307692307693,0.051535591194467864
