Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualVariableOperatingCost,TotalCapacityAnnual,NewCapacity,CapitalInvestment,AnnualFixedOperatingCost,CapitalInvestmentStorage,AnnualTechnologyEmission,TotalTechnologyAnnualActivity,Scen_fut
Scenario1,10,RE1,,BESS_TECH,,2022,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2022,,,,,,,,,,,,,,,,,0.0,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2023,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2023,,,,,,,,,,,0.0,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2023,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2023,,,,,,,,,,0.0,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2023,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2023,,,,,,,,,,,,,,,,,0.0,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2024,,,,,,,,,,,,0.1,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2024,,,,,,,,,,,0.1,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2024,,,,,,,,,,,,,132.33,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2024,,,,,,,,,,0.000315296928,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2024,,,,,,,,,,,,,,3.3100000000000005,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2024,,,,,,,,,,,,,,,,,3.152969280000001,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2025,,,,,,,,,,,,0.12307479738223293,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2025,,,,,,,,,,,0.22307479738223293,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2025,,,,,,,,,,,,,159.19725041391828,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2025,,,,,,,,,,0.00035845745882968655,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2025,,,,,,,,,,,,,,7.205315955446123,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2025,,,,,,,,,,,,,,,,,3.584574588296866,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2026,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2026,,,,,,,,,,,0.22307479738223293,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2026,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2026,,,,,,,,,,0.0003839831501869071,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2026,,,,,,,,,,,,,,7.049163597278561,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2026,,,,,,,,,,,,,,,,,3.8398315018690714,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2027,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2027,,,,,,,,,,,0.22307479738223293,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2027,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2027,,,,,,,,,,0.0003988171965135346,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2027,,,,,,,,,,,,,,6.893011239110997,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2027,,,,,,,,,,,,,,,,,3.988171965135346,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2028,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2028,,,,,,,,,,,0.22307479738223293,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2028,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2028,,,,,,,,,,0.00040579507897663656,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2028,,,,,,,,,,,,,,6.736858880943434,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2028,,,,,,,,,,,,,,,,,4.057950789766368,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2029,,,,,,,,,,,,0.0013327289691270061,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2029,,,,,,,,,,,0.22440752635135994,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2029,,,,,,,,,,,,,1.5389351604509112,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2029,,,,,,,,,,0.00042424652779819824,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2029,,,,,,,,,,,,,,6.620022027365119,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2029,,,,,,,,,,,,,,,,,4.2424652779819825,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2030,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2030,,,,,,,,,,,0.22440752635135994,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2030,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2030,,,,,,,,,,0.0004228005335172819,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2030,,,,,,,,,,,,,,6.485377511554302,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2030,,,,,,,,,,,,,,,,,4.228005335172821,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2031,,,,,,,,,,,,0.026261136846149086,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2031,,,,,,,,,,,0.250668663197509,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2031,,,,,,,,,,,,,28.623452048483724,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2031,,,,,,,,,,0.00043871221687523355,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2031,,,,,,,,,,,,,,7.068856302169754,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2031,,,,,,,,,,,,,,,,,4.387122168752336,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2032,,,,,,,,,,,,0.08668209893358947,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2032,,,,,,,,,,,0.3373507621310985,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2032,,,,,,,,,,,,,91.76843436406087,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2032,,,,,,,,,,0.0005508304357783214,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2032,,,,,,,,,,,,,,9.310881034818319,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2032,,,,,,,,,,,,,,,,,5.508304357783214,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2033,,,,,,,,,,,,0.19365246188601104,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2033,,,,,,,,,,,0.5310032240171095,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2033,,,,,,,,,,,,,199.10186148630035,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2033,,,,,,,,,,0.0007853576288294478,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2033,,,,,,,,,,,,,,14.283986726060244,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2033,,,,,,,,,,,,,,,,,7.85357628829448,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2034,,,,,,,,,,,,0.03778107922670759,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2034,,,,,,,,,,,0.4687843032438171,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2034,,,,,,,,,,,,,37.71374754530493,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2034,,,,,,,,,,0.0007585834296072284,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2034,,,,,,,,,,,,,,12.32902717531239,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2034,,,,,,,,,,,,,,,,,7.585834296072285,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2035,,,,,,,,,,,,0.2188179347899757,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2035,,,,,,,,,,,0.5645274406515599,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2035,,,,,,,,,,,,,212.04210928830554,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2035,,,,,,,,,,0.0008749596637673871,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2035,,,,,,,,,,,,,,14.508355224745088,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2035,,,,,,,,,,,,,,,,,8.749596637673871,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2036,,,,,,,,,,,,0.13837014503742873,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2036,,,,,,,,,,,0.7028975856889885,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2036,,,,,,,,,,,,,130.13250903133442,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2036,,,,,,,,,,0.0009799393405237843,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2036,,,,,,,,,,,,,,17.71301915936251,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2036,,,,,,,,,,,,,,,,,9.799393405237842,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2037,,,,,,,,,,,,0.06332817439654481,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2037,,,,,,,,,,,0.7662257600855333,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2037,,,,,,,,,,,,,57.787883896342294,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2037,,,,,,,,,,0.001046922934878386,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2037,,,,,,,,,,,,,,18.84915369810412,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2037,,,,,,,,,,,,,,,,,10.469229348783857,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2038,,,,,,,,,,,,0.09230207362075016,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2038,,,,,,,,,,,0.8585278337062836,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2038,,,,,,,,,,,,,81.70378552003923,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2038,,,,,,,,,,0.0011639900205164721,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2038,,,,,,,,,,,,,,20.604668008950807,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2038,,,,,,,,,,,,,,,,,11.639900205164722,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2039,,,,,,,,,,,,0.1939804684366054,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2039,,,,,,,,,,,1.051175573173762,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2039,,,,,,,,,,,,,166.52399338608794,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2039,,,,,,,,,,0.0013201135564921865,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2039,,,,,,,,,,,,,,24.702625969583405,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2039,,,,,,,,,,,,,,,,,13.20113556492186,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2040,,,,,,,,,,,,0.05102208510940598,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2040,,,,,,,,,,,1.1021976582831678,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2040,,,,,,,,,,,,,42.4746436511815,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2040,,,,,,,,,,0.0013688325726839115,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2040,,,,,,,,,,,,,,25.350546140512865,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2040,,,,,,,,,,,,,,,,,13.68832572683912,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2041,,,,,,,,,,,,0.6682355923606805,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2041,,,,,,,,,,,1.7441721137976995,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2041,,,,,,,,,,,,,539.25698611002,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2041,,,,,,,,,,0.001522177944444106,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2041,,,,,,,,,,,,,,39.24387256044824,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2041,,,,,,,,,,,,,,,,,15.221779444441053,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2042,,,,,,,,,,,,0.48239970022062206,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2042,,,,,,,,,,,2.139889715084732,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2042,,,,,,,,,,,,,377.2315232062047,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2042,,,,,,,,,,0.0016725693558867166,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2042,,,,,,,,,,,,,,47.0775737318641,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2042,,,,,,,,,,,,,,,,,16.72569355886716,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2043,,,,,,,,,,,,0.4455151732934177,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2043,,,,,,,,,,,2.391752426492139,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2043,,,,,,,,,,,,,337.5809201525358,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2043,,,,,,,,,,0.001866023391917035,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2043,,,,,,,,,,,,,,51.422677169580986,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2043,,,,,,,,,,,,,,,,,18.66023391917034,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2044,,,,,,,,,,,,0.2987887450834664,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2044,,,,,,,,,,,2.6527600923488976,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2044,,,,,,,,,,,,,219.2640413292711,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2044,,,,,,,,,,0.002047307862637001,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2044,,,,,,,,,,,,,,55.70796193932685,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2044,,,,,,,,,,,,,,,,,20.47307862637,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2045,,,,,,,,,,,,0.5159296808449617,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2045,,,,,,,,,,,2.9498718384038836,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2045,,,,,,,,,,,,,366.6042448596141,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2045,,,,,,,,,,0.002222225765228795,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2045,,,,,,,,,,,,,,60.47237268727961,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2045,,,,,,,,,,,,,,,,,22.22225765228795,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2046,,,,,,,,,,,,0.6319766785889288,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2046,,,,,,,,,,,3.4434783719553836,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2046,,,,,,,,,,,,,434.6671520295467,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2046,,,,,,,,,,0.002369632427734259,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2046,,,,,,,,,,,,,,68.86956743910767,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2046,,,,,,,,,,,,,,,,,23.696324277342587,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2047,,,,,,,,,,,,0.5603956916107734,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2047,,,,,,,,,,,3.9405458891696123,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2047,,,,,,,,,,,,,373.0135106337912,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2047,,,,,,,,,,0.002485340467575395,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2047,,,,,,,,,,,,,,77.23469942772442,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2047,,,,,,,,,,,,,,,,,24.853404675753946,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2048,,,,,,,,,,,,0.4982396807692616,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2048,,,,,,,,,,,4.346483496318124,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2048,,,,,,,,,,,,,320.78165747149154,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2048,,,,,,,,,,0.0025285970602123894,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2048,,,,,,,,,,,,,,83.01783477967616,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2048,,,,,,,,,,,,,,,,,25.285970602123896,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2049,,,,,,,,,,,,0.5455253533290404,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2049,,,,,,,,,,,4.698028381210558,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2049,,,,,,,,,,,,,339.6716178386134,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2049,,,,,,,,,,0.0028225579085830233,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2049,,,,,,,,,,,,,,87.85313072863744,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2049,,,,,,,,,,,,,,,,,28.22557908583024,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2050,,,,,,,,,,,,0.7330364643090811,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2050,,,,,,,,,,,5.380042760410234,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2050,,,,,,,,,,,,,441.17091755484495,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2050,,,,,,,,,,0.002951003551353164,,,,,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2050,,,,,,,,,,,,,,98.45478251550728,,,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,,2050,,,,,,,,,,,,,,,,,29.510035513531648,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2019,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2020,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2021,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2022,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2023,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2024,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2025,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2026,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2027,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2028,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2029,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2030,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2031,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2032,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2033,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2034,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2035,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2036,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2037,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2038,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2039,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2040,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2041,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2042,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2043,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2044,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2045,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2046,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2047,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2048,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2049,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,BESS_TECH,CO2,2050,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2019,,,,,,,,,,,,1.3235890852883316,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2019,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2019,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2019,,,,,,,,,,0.0006259100000000001,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2019,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2019,,,,,,,,,,,,,,,,,6.259099999999999,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2020,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2020,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2020,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2020,,,,,,,,,,0.00063686,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2020,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2020,,,,,,,,,,,,,,,,,6.368599999999999,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2021,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2021,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2021,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2021,,,,,,,,,,0.0006657800000000001,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2021,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2021,,,,,,,,,,,,,,,,,6.657800000000001,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2022,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2022,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2022,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2022,,,,,,,,,,0.00068802,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2022,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2022,,,,,,,,,,,,,,,,,6.880199999999997,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2023,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2023,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2023,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2023,,,,,,,,,,0.0007090300000000001,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2023,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2023,,,,,,,,,,,,,,,,,7.0903,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2024,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2024,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2024,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2024,,,,,,,,,,0.0007333400000000001,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2024,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2024,,,,,,,,,,,,,,,,,7.333400000000001,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2025,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2025,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2025,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2025,,,,,,,,,,0.0008576740049799999,,,,,,,,Scenario1_10
