Scen_fut,gas_price_2050_median_nonzero,capex_bess_2050_mean,capex_solar_2050_mean,capex_wind_2050_mean,discount_rate_batt_2050,maxcap_geo006_2050_mean,discount_rate_solar_2050,discount_rate_wind_2050,discount_rate_impngs_2050,discount_rate_geo_2050,gas_cap_2050,no_gas_2050
Scenario1_315,20.7112349542,168.2624228378,385.3872447232,1332.9184599477,0.1248820847,9.1267233309,0.103696731,0.1003516752,0.02319912,0.0273004889,0.0,0
Scenario1_316,17.8787485175,706.2624763545,115.0474182596,1077.9139690471181,0.0332683796,8.017991491,0.0276246366,0.026733519300000005,0.1967673506,0.1032692556,0.0,0
Scenario1_317,19.4753619114,833.8601312523,546.0824575178,1819.0281700068997,0.0558543834,4.7609340258,0.0463790862,0.04488298670000001,0.1011271761,0.2220117789,0.0,0
Scenario1_318,22.1875059618,722.4990436061,831.4590969425,1205.663110562609,0.0902979494,4.1706977611,0.0749795473,0.07256085219999998,0.1125293267,0.2232272099,0.0,0
Scenario1_319,12.0299363891,356.5146497051,1049.7689655641,1679.0670568760363,0.090768469,7.6539494808,0.0753702466,0.07293894830000001,0.1241652311,0.2222421877,0.0,0
Scenario1_320,5.6071019876,693.0046810363,363.3430731149,919.6824676688727,0.050682605,9.8542826886,0.0420846631,0.04072709330000001,0.0586214809,0.1694186925,0.0,0
Scenario1_321,15.5647658537,213.0350256739,891.1594338169,1559.6019678529817,0.0591057674,5.9843762106,0.0490788962,0.04749570599999999,0.167268096,0.0994848297,0.0,0
Scenario1_322,6.4940835507,343.4514211433,918.4959897734,1216.721631345582,0.1498993024,5.8689285329,0.1244699565,0.12045479660000001,0.0218429147,0.2804218309,0.0,0
Scenario1_323,11.1676382635,665.567050523,578.0351078182,646.9035663604,0.0997570564,8.2036882849,0.0828339843,0.08016192030000001,0.1143378521,0.1516821588,0.0,0
Scenario1_324,13.6126496352,626.6111439336,1147.0379967222,1990.9304761776182,0.0302485508,9.3820362426,0.0251171002,0.0243068712,0.0455094169,0.0784513113,0.0,0
Scenario1_325,17.7602367619,606.7377095651,1126.3321474412,1680.7546068201548,0.1026656218,5.166213581,0.0852491324,0.08249916040000001,0.0331889098,0.2681900789,0.0,0
Scenario1_326,21.6698051155,926.3532962496,438.8146609368,1720.5906231923182,0.0671347744,8.8995793464,0.0557458395,0.05394758659999999,0.0985705379,0.0454648098,0.0,0
Scenario1_327,8.6692276567,362.482827099,1039.1020757778,1118.978847275518,0.078482309,5.1613187257,0.0651683458,0.06306614109999999,0.1004125674,0.0378774385,0.0,0
Scenario1_328,11.3030159811,366.2849492156,404.9270027367,2094.9854351742547,0.0216603484,3.9365805763,0.017985825,0.017405637100000003,0.0185277956,0.0274693073,0.0,0
Scenario1_329,19.3540542636,492.1927566298,1091.2715254533,842.1069548228363,0.1490959365,9.4325823857,0.1238028758,0.11980923469999999,0.133933921,0.1656478841,0.0,0
Scenario1_330,8.5289273025,505.5260337057,503.427695093,1124.9173297843636,0.0440305334,8.8034309873,0.0365610679,0.03538167860000001,0.0459413024,0.1233242746,0.0,0
Scenario1_331,20.3041333997,861.9201261187,737.8901516641,1381.5799524803633,0.133059016,5.7194745697,0.1104865043,0.1069224235,0.0820598962,0.0485517906,7.893409939196009,1
Scenario1_332,8.9269000528,443.0773323151,845.2394510525,705.8170632639365,0.0809442678,8.3660787318,0.067212651,0.06504450090000001,0.0559781855,0.1724582406,0.0,0
Scenario1_333,14.0087542568,516.9067547984,516.0188681555,989.1062585199999,0.0542814615,7.572564178,0.0450729993,0.04361903150000001,0.1279008611,0.0969283692,0.0,0
Scenario1_334,21.611516564,935.5484976735,710.9239831471,2030.2750968477544,0.1237092794,9.9280595016,0.1027228838,0.09940924240000001,0.2236386543,0.2619150716,0.0,0
Scenario1_335,21.4216497104,394.8555653345,1183.4866882341,1707.6833584797632,0.1559629873,6.7157791616,0.1295049805,0.1253274005,0.2038745921,0.1822480659,0.0,0
Scenario1_336,4.3339318811,779.7646111318,1121.0288900817,703.536412949,0.048063703,8.6248234898,0.0399100391,0.03862261849999999,0.168667075,0.2473251904,0.0,0
Scenario1_337,19.7084620963,1025.4062729413,634.0378743968,1390.5968464407727,0.1707227047,4.1885619498,0.1417608173,0.13718788770000004,0.2046094547,0.2173315172,2.176337618982223,1
Scenario1_338,5.2735146233,464.9406788344,505.584111173,682.0529886148273,0.0817031571,7.2354867458,0.0678428001,0.06565432270000002,0.0506894122,0.2016418395,0.0,0
Scenario1_339,19.2994637516,399.8188812706,911.1299716775,2002.4333099359364,0.0756550353,9.8778299042,0.062820699,0.06079422479999999,0.2074405484,0.0342568559,0.0,0
Scenario1_340,15.4605388032,450.4397936664,493.1995438213,1234.6133947036544,0.0499095822,9.6003855572,0.0414427781,0.040105914299999997,0.126984754,0.1191877557,0.0,0
Scenario1_341,6.5541501758,922.3702951463,1066.855619697,1462.3868728403,0.1520048203,8.8927525006,0.1262182883,0.12214673059999998,0.0959710887,0.2277322773,6.502363936956704,1
Scenario1_342,19.3419790273,389.357351462,1003.2887502003,2021.391400705064,0.0952407314,6.9094276343,0.0790838216,0.0765327306,0.1769269199,0.0316483195,0.0,0
Scenario1_343,20.3650283626,561.4838124829,543.6782621691,518.6475053699637,0.1213630952,5.3196182047,0.100774713,0.0975239158,0.042492622,0.096117589,0.0,0
Scenario1_344,15.3864649249,178.9486829956,208.7393164562,1224.1285782348546,0.1295011152,9.1901938095,0.107532176,0.10406339619999999,0.1832526089,0.1252021544,0.0,0
Scenario1_345,7.0782436286,768.2652430585,351.5974341981,1807.0964892121817,0.0985801837,5.5566834887,0.0818567597,0.0792162191,0.1755342398,0.1152881678,0.0,0
Scenario1_346,5.4768500904,909.9123306718,1287.1860684429,561.5785228510636,0.0242006682,10.2565494743,0.0200951977,0.0194469655,0.1821583094,0.2273334671,0.0,0
Scenario1_347,13.7803708304,642.3845386671,368.4488096627,2032.0885682901637,0.1094670997,4.5484235733,0.0908967881,0.08796463369999999,0.2118032728,0.1335844961,0.0,0
Scenario1_348,16.7832931021,865.9761997278,616.19868473,494.7181710153545,0.0485539089,10.2443448071,0.0403170851,0.039016534,0.067761509,0.2169321474,0.0,0
Scenario1_349,19.6362164522,947.7435367808,200.1457563438,1984.1209600038637,0.1091848963,7.6542365296,0.0906624585,0.0877378631,0.221487035,0.1576763148,0.0,0
Scenario1_350,13.8245442071,283.8698319661,959.5210453394,1263.6392271500001,0.0273905031,7.9852188106,0.0227438999,0.0220102257,0.1579086378,0.04280735,0.0,0
Scenario1_351,13.0235724158,618.1556416092,239.2003664752,2053.196585169964,0.1394051783,7.7886100127,0.1157560855,0.11202201830000001,0.2048959112,0.2554685718,0.0,0
Scenario1_352,16.1398005349,675.5321969489,273.9846748535,1491.571893002309,0.0227389082,8.2244921949,0.0188814148,0.018272336899999995,0.1207985385,0.0916941104,0.0,0
Scenario1_353,11.5510105747,989.8148328063,1194.8324909704,789.2020189855091,0.0610529569,4.4819112015,0.0506957589,0.0490604118,0.078851403,0.0865342832,0.0,0
Scenario1_354,20.6242492859,110.4955130958,611.2153665424,1419.677487413182,0.1834374304,6.2866063659,0.1523185806,0.147405078,0.0708485455,0.1075085886,0.0,0
Scenario1_355,15.5292726303,743.9539185473,739.3409155803,1767.630199095809,0.0653544399,8.4874603745,0.054267526,0.0525169606,0.1158586688,0.111528844,0.0,0
Scenario1_356,15.9779584273,267.0894580077,556.6353184694,1567.444772889,0.1618214079,5.4822335625,0.1343695619,0.1300350599,0.1703980618,0.2127399025,0.0,0
Scenario1_357,7.5659948887,702.1915396055,221.0745977773,464.3942603017636,0.094343427,7.5403235215,0.0783387385,0.07581168240000001,0.0764251657,0.0763125093,0.0,0
Scenario1_358,19.1329345243,173.5814289252,471.6821463001,851.3140259734181,0.1788515851,9.6311435893,0.1485106912,0.1437200238,0.1793145362,0.1272128953,0.0,0
Scenario1_359,4.6704319396,942.2708807056,1284.7527053131,2015.9164600428091,0.0675201362,4.2051012952,0.0560658274,0.0542572523,0.0848654773,0.0943680335,8.57805344175183,1
Scenario1_360,5.6665201594,155.4672200857,1282.2762228066,1397.0009604451727,0.1145903095,4.3812685773,0.095150882,0.0920814987,0.1184650525,0.0212972898,0.0,0
Scenario1_361,13.7169669019,889.1254051114,360.7423940483,699.2621120817545,0.0451975643,5.4481687324,0.0375301204,0.03631947130000001,0.086146438,0.1352545717,0.0,0
Scenario1_362,14.406781022,338.5876788998,321.6930313668,1963.2847440297637,0.1318022555,8.4212773707,0.1094429443,0.10591252670000001,0.1944960932,0.2443573438,0.0,0
Scenario1_363,19.2218585742,137.4478661348,428.6231809579,2181.780533263282,0.1162412173,4.5546405825,0.0965217251,0.0934081211,0.0781065697,0.2640523632,0.0,0
Scenario1_364,6.1434424263,334.1083588594,1022.9127659936,535.9257407145727,0.077537578,5.3637878414,0.0643838817,0.0623069823,0.1969830826,0.1099593566,0.0,0
Scenario1_365,14.7495751225,1017.685126853,631.8693357935,1954.421279673618,0.0178905127,4.1218712116,0.014855515,0.014376304799999996,0.1678031045,0.1369656299,0.0,0
Scenario1_366,13.5334147327,457.7195598383,963.3177483872,675.2152944509818,0.0357027726,6.8307886699,0.0296460523,0.028689728000000005,0.2126211991,0.0945740497,0.0,0
Scenario1_367,15.0687021179,478.5769831376,466.7941086653,976.343811289018,0.1052311781,9.7378025997,0.0873794604,0.0845607681,0.1897283946,0.2204915312,0.0,0
Scenario1_368,18.4471371621,826.2561028365,1104.6157374095,1479.9943952603546,0.0924869263,4.5213296861,0.0767971799,0.07431985149999999,0.1434432898,0.1921709271,0.0,0
Scenario1_369,18.2135870988,144.3453950819,1256.4562101325,1992.3576155752453,0.1260150901,9.2871890296,0.1046375302,0.101262126,0.1324760695,0.1719310337,0.0,0
Scenario1_370,3.9133037645,549.307579026,900.793611784,1639.783067298009,0.187173907,8.5429725745,0.1554211907,0.1504076039,0.2145701482,0.0220009667,0.0,0
Scenario1_371,16.519572449,569.7353840798,480.1468311376,1634.9031178022728,0.1089200639,6.3464693282,0.090442553,0.0875250513,0.1827991205,0.0746196449,0.0,0
Scenario1_372,16.3499964155,310.3053225834,712.0912240383,736.5052217869908,0.0267738867,9.0747718502,0.0222318881,0.021514730400000005,0.1149875204,0.088452964,0.0,0
Scenario1_373,7.6816395317,872.9668045925,1008.7815970642,1458.5921167527547,0.1390228861,8.4910126817,0.1154386465,0.11171481919999998,0.1062538053,0.2071820086,2.7974920897262665,1
Scenario1_374,16.8393784831,220.5699055658,298.6932664235,542.2361226017455,0.1262652305,6.3144972554,0.1048452361,0.10146313170000001,0.0651600148,0.0544668263,0.0,0
Scenario1_375,16.544556062,553.2752923454,1230.3444918408,1400.2938627390363,0.072281302,9.9971968634,0.0600192954,0.058083189099999995,0.1531923958,0.1892658024,0.0,0
Scenario1_376,16.361391629,227.8767141024,1245.6704943412,1290.4032726279909,0.1022466127,10.2891616111,0.0849012052,0.0821624567,0.1405408896,0.2356106626,0.0,0
Scenario1_377,5.9466120505,1022.8791252291,1207.9857977044,2176.8381121345815,0.1405518126,6.5869041929,0.1167082015,0.11294342079999999,0.1121698864,0.223709909,8.243879684584336,1
Scenario1_378,9.773477116,1016.9260382154,874.2687285396,511.6841775957273,0.0686253118,5.8345924426,0.0569835178,0.055145339800000005,0.0682984596,0.2813840015,0.0,0
Scenario1_379,17.5013180911,704.6122527262,1043.4646794559,1505.9027907050547,0.165724692,3.6305870922,0.1376106817,0.13317162749999997,0.0543147808,0.0548328544,11.742369890634704,1
Scenario1_380,18.9829688123,376.9142470374,559.0672841646,653.0352873230728,0.1297823569,7.940889955,0.107765707,0.10428939390000001,0.2028981831,0.0344639189,0.0,0
Scenario1_381,17.4606261596,680.4766401279,1298.6168042474,1848.8656315507092,0.072607484,5.385305788,0.060290143,0.0583452997,0.1646067637,0.024237743,0.0,0
Scenario1_382,16.9800757451,551.5161478178,458.5412828997,1730.5747262483637,0.1463337547,9.5105538455,0.1215092784,0.11758962430000003,0.0313404045,0.1783484177,0.0,0
Scenario1_383,21.7132132862,953.1892405362,393.3827488183,1055.5790063504091,0.037130278,9.5764490948,0.0308313916,0.029836830599999996,0.0807853574,0.0435896334,0.0,0
Scenario1_384,18.480738549,696.0252638561,341.9573420889,1693.540790479991,0.0351573995,3.6853073355,0.0291931978,0.028251481700000004,0.0753934774,0.0169254032,0.0,0
Scenario1_385,7.7597390785,339.938209188,117.7096441327,1181.0098700474455,0.0599036545,6.361686584,0.0497414274,0.0481368652,0.0836318477,0.1533703639,0.0,0
Scenario1_386,9.1182784232,233.0345841292,482.8871264639,1087.3225455238367,0.1723612576,9.1622641822,0.1431214014,0.13850458199999996,0.1927000518,0.2296968547,0.0,0
Scenario1_387,15.8002597699,161.5003339517,1242.4765810436,1791.4975480908272,0.1169180153,3.8129267391,0.0970837091,0.0939519766,0.0938107362,0.2654545613,0.0,0
Scenario1_388,6.6250680817,754.0711011356,232.0718787962,1062.6999074487453,0.0988032159,3.801044894,0.0820419561,0.0793954414,0.1568240743,0.1885951719,0.0,0
Scenario1_389,21.5602097356,870.7736836319,783.0132503536,1026.0822154409273,0.1000630661,8.7015166679,0.0830880817,0.080407821,0.1700631266,0.0664137734,0.0,0
Scenario1_390,6.7100479061,134.300012391,204.1786542007,1228.7900148820818,0.1358010018,6.2303412251,0.1127633319,0.10912580499999999,0.0358099089,0.2759243808,0.0,0
Scenario1_391,18.2406787376,198.533320407,1054.0726692303,1343.2990372692,0.0254158241,3.9817745761,0.0211042111,0.0204234301,0.1998972916,0.0598294931,0.0,0
Scenario1_392,6.9335420826,1033.1633673434,1200.0347630514,1840.4609758209272,0.0844745986,6.2757910466,0.0701440864,0.06788137390000001,0.224007656,0.1157468665,0.0,0
Scenario1_393,14.3051262904,803.2260345375,1243.0346953151,1438.5701944945636,0.082095258,4.6344967136,0.0681683839,0.06596940380000002,0.0855597186,0.0825821747,0.0,0
Scenario1_394,18.002036292,619.252240589,637.8012738277,1942.1020918951638,0.057910035,6.5416654057,0.0480860112,0.04653484959999999,0.0922302416,0.1953738575,0.0,0
Scenario1_395,12.9816420994,735.8559792488,882.3807810231,1017.7187645453181,0.1131979159,7.0587356848,0.093994698,0.090962611,0.0630299523,0.2381816214,14.962315270568158,1
Scenario1_396,9.0136748726,738.0515726341,982.7035699881,1312.2938852487364,0.1460074372,4.9335616896,0.1212383184,0.11732740489999999,0.1801418135,0.0814865255,0.0,0
Scenario1_397,7.9672370311,554.4668410702,701.1939070265,1594.8474281406727,0.0171509461,5.6288950654,0.0142414106,0.0137820102,0.0724926727,0.1987741088,0.0,0
Scenario1_398,15.9079799412,783.7028546043,897.3468556534,1928.1165881286818,0.1744501366,9.3081287036,0.144855917,0.1401831455,0.2061090025,0.0259316169,0.0,0
Scenario1_399,5.9172652975,149.1048353741,732.5094102465,2075.118425596836,0.1242519476,7.3960316286,0.1031734922,0.099845315,0.0846728643,0.036717058,0.0,0
Scenario1_400,14.6231722973,797.8687543097,935.7167713998,1869.3153190681458,0.1890032278,7.8430073555,0.1569401803,0.15187759380000002,0.0578391575,0.1045854457,2.6538940465993965,1
Scenario1_401,10.2177870823,583.0770860596,1177.219572279,1812.054669873891,0.1614682746,6.4126805842,0.1340763352,0.12975129209999997,0.1600036434,0.2435930953,0.0,0
Scenario1_402,17.5479695936,1010.0921163578,1005.7582204095,943.0394167622453,0.1334951817,8.8310022871,0.1108486776,0.10727291379999998,0.0968618745,0.1481019327,5.067793215269719,1
Scenario1_403,10.0892615581,1024.7132948268,1197.2264435461,839.6197348511545,0.160500876,7.1369097339,0.1332730488,0.1289739182,0.1958008505,0.0283453383,0.0,0
Scenario1_404,7.528859004,285.7788839061,940.4167654737,1774.3667221292274,0.1661743772,7.4389846098,0.1379840811,0.13353298169999997,0.0615221783,0.256806398,0.0,0
Scenario1_405,21.9166966747,887.7642850391,1202.4066801714,597.3855992849817,0.1246117493,4.3222667412,0.1034722561,0.10013444140000001,0.0741316387,0.2626226802,0.7466730260891801,1
Scenario1_406,4.8437952011,919.4510675029,913.2394013945,688.9219412334546,0.0540007397,10.097177474,0.0448398999,0.043393451500000006,0.1411825951,0.0442210895,0.0,0
Scenario1_407,3.7669859867,859.6658822599,287.2924090055,730.0109405716183,0.0744117699,3.9605259684,0.0617883447,0.059795172199999996,0.0529093134,0.2100519191,0.0,0
Scenario1_408,7.6466419781,537.9863016814,214.3409942302,1201.8829579022727,0.0399444642,8.6701413742,0.0331681711,0.03209823010000001,0.1884214539,0.1872576461,0.0,0
Scenario1_409,11.7348370874,944.6471124262,693.6310444939,564.1840294724453,0.0783047725,3.7510976124,0.0650209272,0.06292347789999998,0.1098746689,0.0779162674,0.0,0
Scenario1_410,5.4129962724,976.0452167932,658.8927831099,1539.963721948573,0.025740319,4.0399954024,0.0213736577,0.020684184900000003,0.1250063349,0.1940394148,0.0,0
Scenario1_411,14.9959984207,230.7012017486,1098.2630179098,605.5612173315454,0.118194032,9.8185972293,0.0981432587,0.09497734709999998,0.1470687995,0.0299008646,0.0,0
Scenario1_412,18.5997241733,382.186526921,646.1589466237,1402.6156380758273,0.1899003606,7.6261650963,0.1576851209,0.1525985041,0.1332722819,0.1436391139,0.0,0
Scenario1_413,8.3534846974,531.4000824783,1080.9424363375,824.5394241220364,0.1685374892,6.0978176691,0.139946308,0.13543191089999998,0.0340779894,0.1401610641,0.0,0
Scenario1_414,21.8170053348,271.7794014859,721.0896185153,973.5094694481002,0.1067887645,7.8801380989,0.0886728133,0.0858124,0.1350491045,0.1986557495,0.0,0
Scenario1_415,17.1537634511,313.7483061257,280.1116487962,2156.444931782291,0.1311570166,3.5693058249,0.1089071656,0.10539403119999999,0.215834182,0.0859287738,0.0,0
Scenario1_416,22.3957304072,927.828723906,454.1542138135,589.4664760039091,0.1399424305,9.3648023428,0.1162021968,0.1124537388,0.0478009799,0.0533185017,3.096709067470586,1
Scenario1_417,6.3466062985,189.8942689843,164.9487634458,452.4044296372091,0.1234748633,4.8407025053,0.1025282347,0.0992208723,0.0852881995,0.2740893962,0.0,0
Scenario1_418,13.920243429,193.8263658474,197.0208428262,2058.2276135230727,0.1277384913,4.4383733386,0.1060685687,0.1026470019,0.099869312,0.278247412,0.0,0
Scenario1_419,15.1767270068,774.1683005696,1153.018170338,1829.019562337418,0.0615924539,8.6389096911,0.051143734,0.0494939362,0.1452295787,0.2641852288,0.0,0
Scenario1_420,4.617694644,494.855042335,696.9278393933,1109.3881600623818,0.0281785313,4.804866196,0.0233982447,0.0226434626,0.0489967733,0.1597991744,0.0,0
Scenario1_421,14.8783662236,835.3904586461,471.2081133714,769.8432354990728,0.1839793325,9.6800653409,0.1527685529,0.14784053510000003,0.0874364593,0.2714737258,10.058547518872851,1
Scenario1_422,13.1828174044,326.6373271401,992.2185748758,1735.3890760671272,0.1916372831,3.7357924547,0.1591273869,0.15399424530000003,0.1652012529,0.0234699142,0.0,0
Scenario1_423,17.3136518522,578.1941461061,422.5616551298,1951.2316824739821,0.1429093763,4.2453580534,0.1186658214,0.11483789169999997,0.2154672635,0.1818804556,0.0,0
Scenario1_424,11.0340054935,998.9418665541,588.9295082699,1478.5102906196998,0.0279885764,6.8671589981,0.0232405143,0.022490820299999995,0.0974399139,0.2139713963,0.0,0
Scenario1_425,14.5775958302,119.7383633067,303.455037691,2119.247566601927,0.1218090743,8.5259075229,0.1011450349,0.09788229179999998,0.2138366642,0.1559785953,0.0,0
Scenario1_426,8.7949017294,259.3985647139,924.0650419714,1924.760398657209,0.1282505754,6.9680444662,0.1064937813,0.1030584981,0.0716165367,0.157911811,0.0,0
Scenario1_427,5.1428150445,765.8188425624,344.9402686632,1513.8557047682452,0.0521480923,7.526389611,0.0433015409,0.041904716999999994,0.1615843518,0.2421531493,0.0,0
Scenario1_428,10.3831750109,263.2559604874,354.7701039719,1771.0099630833638,0.15530173,7.2867726007,0.1289559008,0.12479603299999999,0.0382424792,0.0808406049,0.0,0
Scenario1_429,8.4129275737,969.3701728739,1159.0503677947,1372.8852682973363,0.0357785731,5.3387067944,0.0297089938,0.028750639099999996,0.0657977166,0.17876635,0.0,0
Scenario1_430,12.2395001196,965.1279183797,703.8857560556,1124.4897641095,0.0192824747,7.5625541041,0.0160113406,0.015494845700000003,0.0982926652,0.1932820353,0.0,0
Scenario1_431,17.6917283561,987.4984264355,1060.5860315134,1721.6612979333092,0.0478596481,8.1967957658,0.0397406007,0.03845864580000001,0.1424380701,0.0724736626,0.0,0
Scenario1_432,21.0159104509,530.1568408974,509.009496791,815.0526141266546,0.0619016411,6.8034553602,0.0514004698,0.0497423902,0.0353973933,0.1092110157,0.0,0
Scenario1_433,5.199346413,201.8928840783,654.3642066669,1935.5119211870185,0.1902947039,4.4562271161,0.1580125666,0.1529153871,0.0625526703,0.1775288198,0.0,0
Scenario1_434,16.7024301615,355.9136556052,579.5350866274,603.9041334018818,0.1192839972,7.7734952591,0.0990483191,0.09585321199999998,0.0703747687,0.2336434444,0.0,0
Scenario1_435,5.1045441951,1027.5787551093,1055.7730694025,524.9822399657819,0.1505535768,9.1060650094,0.1250132379,0.12098055280000003,0.0917520331,0.2577029127,3.7876990254478873,1
Scenario1_436,17.9794825659,695.1411944991,915.6272789773,714.0535707491364,0.1140552741,8.9951088667,0.0947066116,0.0916515596,0.1942646076,0.0504205231,0.0,0
Scenario1_437,8.2607761317,248.0062573669,755.499935206,1660.150563958282,0.0569073301,8.04974004,0.0472534081,0.04572910460000001,0.1665798775,0.1391877159,0.0,0
Scenario1_438,12.8840352109,95.6661184104,145.1668884,1244.9544520953727,0.1127860828,5.3511332504,0.0936527294,0.09063167370000001,0.1907513187,0.0255221938,0.0,0
Scenario1_439,22.4793109762,789.9884959259,613.8026696902,481.1462353840909,0.1056095438,7.6084034634,0.087693639,0.08486481199999998,0.1206730429,0.1175638073,0.0,0
Scenario1_440,4.8366375118,431.9621857143,1031.7950718856,1011.3629143843274,0.0648911995,9.3366266185,0.053882871,0.05214471389999999,0.1873482871,0.1021634708,0.0,0
Scenario1_441,8.0995570774,891.2701828881,852.9520820794,710.0123397050455,0.1437253845,7.626706068,0.1193433996,0.11549361249999998,0.2225728775,0.1563933015,0.0,0
Scenario1_442,12.1205101815,373.813783608,885.9193835769,1727.2359498373633,0.1270864761,8.9132835127,0.1055271632,0.1021230611,0.164835213,0.1237546217,0.0,0
Scenario1_443,8.7537643427,1014.8584169858,1267.0562117545,1553.0958157689363,0.0794945185,7.4940509325,0.0660088412,0.06387952380000002,0.13771922,0.2210239823,0.0,0
Scenario1_444,8.1743341556,878.2988003704,652.2240616495,950.656540321818,0.0389988744,4.0708769942,0.0323829939,0.031338381199999994,0.1586534281,0.0475366918,0.0,0
Scenario1_445,21.3612810124,340.9307073667,276.3565985473,1008.8578300795092,0.0514579405,9.524559005,0.0427284684,0.041350130699999994,0.2242298498,0.067340981,0.0,0
Scenario1_446,5.4428709544,929.5144243122,878.5555581526,1447.2402514458454,0.184708168,10.1297442767,0.1533737467,0.14842620639999998,0.1707693652,0.1768380093,2.669996629014065,1
Scenario1_447,21.1753542034,412.108102795,574.3532417264,1170.9881456299636,0.1631819073,9.8871283129,0.1354992623,0.13112831840000003,0.1084323687,0.1732531624,0.0,0
Scenario1_448,12.669379869,786.9597771991,1084.6036979919,1550.0254903965906,0.0342498248,4.6099960463,0.0284395867,0.0275221806,0.1397303302,0.2460108211,0.0,0
Scenario1_449,12.5251869512,687.1909499668,985.3683764163,2060.2178232156816,0.1821994407,4.3405244325,0.151290607,0.14641026490000003,0.05247109,0.2352228123,4.428655579463073,1
Scenario1_450,19.7403111522,238.8256314245,391.7628533081,726.7257290157272,0.0633443182,5.2193402623,0.0525984071,0.05090168429999999,0.0169863505,0.0850472267,0.0,0
Scenario1_451,4.0023097387,1041.6892708448,330.4824257303,1741.7558366309547,0.1268170017,5.6681473979,0.1053034032,0.10190651919999999,0.0546382341,0.0800208889,5.433905159067322,1
Scenario1_452,9.6134100731,915.7985690952,1103.378130472,1894.517727998591,0.1443319781,3.7851201486,0.1198470889,0.11598105379999998,0.0720346479,0.1658658834,12.71369037231406,1
Scenario1_453,16.8088903484,590.6114027712,185.542691177,552.4577998225363,0.0546773839,7.3350889409,0.0454017562,0.04393718349999999,0.1470753893,0.068050496,0.0,0
Scenario1_454,3.8648288618,546.3992471213,1162.2919291976,1859.2092541271,0.0445708787,10.3079275198,0.0370097475,0.03581588470000001,0.0889544543,0.1481798932,0.0,0
Scenario1_455,15.6091374696,709.2465721014,838.0850612529,2050.741383908636,0.1802323912,8.5557206188,0.1496572534,0.1448296001,0.1783660662,0.2337761625,0.0,0
Scenario1_456,15.4432775944,644.0088268833,180.6365644194,1601.1954456524088,0.1059485063,4.0533815879,0.087975099,0.08513719259999998,0.1912870489,0.1588185825,0.0,0
Scenario1_457,11.7417569017,503.3670877001,102.3053996266,2008.8818999712546,0.1590955272,5.788702767,0.1321061074,0.12784462010000003,0.2073150962,0.1085280367,0.0,0
Scenario1_458,17.6364923224,289.0541806196,435.0656789341,1914.5601993161088,0.1009807221,7.3250962145,0.0838500639,0.08114522310000001,0.09964521,0.2096636767,0.0,0
Scenario1_459,6.3293354388,950.6052291718,774.5129936726,1036.4160386580634,0.1522359364,8.8190666722,0.1264101972,0.12233244889999999,0.175031823,0.2395757455,0.0,0
Scenario1_460,5.7023799151,638.1287254737,866.3112829718,1100.4608236072909,0.1040004223,8.402673664,0.0863574935,0.0835717679,0.2186978524,0.0736091384,0.0,0
Scenario1_461,19.8712561577,902.4511888251,93.4182160557,541.2971787137545,0.0364797383,5.0430239239,0.0302912112,0.029314075399999993,0.1592015813,0.164235917,0.0,0
Scenario1_462,16.4186594569,459.07872735,1167.191633807,1647.2131907461546,0.1884498059,6.8894186199,0.1564806424,0.1514328797,0.0728102078,0.0559026345,0.0,0
Scenario1_463,9.4308909007,234.578793703,319.9251296358,1717.696394375091,0.1412788784,9.7131663388,0.1173119258,0.11352767010000003,0.1809599623,0.2285038158,0.0,0
Scenario1_464,18.8418962252,917.6678458275,529.5836017535,2082.7861529486363,0.0870202511,6.2458793962,0.0722578871,0.06992698750000001,0.1736761056,0.1769173218,0.0,0
Scenario1_465,11.6789454139,589.0289093956,839.1759886445,998.9246317039637,0.1376695945,10.1738769391,0.1143149311,0.11062735269999999,0.02472631,0.1862045379,0.0,0
Scenario1_466,4.194012528,653.6723317731,600.8406043469,1777.6488084084913,0.1676966729,9.7941221645,0.1392481302,0.13475625500000002,0.0660209436,0.0585954923,0.0,0
Scenario1_467,17.6003587731,817.1301730364,687.7906132762,2020.0789647010004,0.069669475,6.1631657232,0.0578505462,0.0559843995,0.0168393475,0.1203332515,3.445047534027884,1
Scenario1_468,16.4610406923,815.7215539324,109.5432916622,1059.473762619418,0.0259488392,6.4242582163,0.021546804,0.020851745799999998,0.1789706831,0.1405834491,0.0,0
Scenario1_469,7.7135033559,862.6493407609,991.1308939211,1016.6921437017637,0.1476540362,9.7640523504,0.1226055836,0.11865056480000001,0.0568633987,0.0319638908,8.12491171312173,1
Scenario1_470,14.4580619019,754.8746750469,1061.8827247548,1413.732100642782,0.0196460294,7.0472820801,0.0163132209,0.015786987899999997,0.2005128249,0.2091275232,0.0,0
Scenario1_471,20.8197819382,305.2633337568,947.3253949396,1310.4379195870818,0.0992947901,3.9129507323,0.0824501382,0.07979045630000002,0.073511635,0.2379411082,0.0,0
Scenario1_472,21.5104296758,763.5913564905,448.6110585711,1146.1881246022456,0.0585663162,7.8889382558,0.048630959,0.0470622184,0.1638260265,0.2534550235,0.0,0
Scenario1_473,14.2251140947,146.7521338508,162.4337391736,899.2040165555089,0.0960128515,9.311367007,0.079724957,0.07715318419999999,0.1923901894,0.0650106361,0.0,0
