Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,CapitalInvestment,TotalTechnologyAnnualActivity,TotalCapacityAnnual,CapitalInvestmentStorage,AnnualVariableOperatingCost,AnnualTechnologyEmission,AnnualFixedOperatingCost,NewCapacity,Scen_fut
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2034,,,,,,,,,,,86.268398,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2035,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2035,,,,,,,,,,,,18.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2035,,,,,,,,,,43136.246,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2035,,,,,,,,,,,,,,0.0118398,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2035,,,,,,,,,,,,,,,,6290.8201,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2035,,,,,,,,,,,118.398,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2036,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2036,,,,,,,,,,,,23.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2036,,,,,,,,,,43141.402,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2036,,,,,,,,,,,,,,0.015052759,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2036,,,,,,,,,,,,,,,,8037.2733,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2036,,,,,,,,,,,150.52759,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2037,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2037,,,,,,,,,,,,28.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2037,,,,,,,,,,43146.558,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2037,,,,,,,,,,,,,,0.018265719,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2037,,,,,,,,,,,,,,,,9800.5106,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2037,,,,,,,,,,,182.65719,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2038,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2038,,,,,,,,,,,,33.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2038,,,,,,,,,,43151.714,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2038,,,,,,,,,,,,,,0.021478679,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2038,,,,,,,,,,,,,,,,11580.532,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2038,,,,,,,,,,,214.78679,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2039,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2039,,,,,,,,,,,,38.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2039,,,,,,,,,,43156.87,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2039,,,,,,,,,,,,,,0.024691639,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2039,,,,,,,,,,,,,,,,13377.337,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2039,,,,,,,,,,,246.91639,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2040,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2040,,,,,,,,,,,,43.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2040,,,,,,,,,,43162.025,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2040,,,,,,,,,,,,,,0.027904599,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2040,,,,,,,,,,,,,,,,15190.927,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2040,,,,,,,,,,,279.04599,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2041,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2041,,,,,,,,,,,,48.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2041,,,,,,,,,,43167.181,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2041,,,,,,,,,,,,,,0.031117559,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2041,,,,,,,,,,,,,,,,17021.301,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2041,,,,,,,,,,,311.17559,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2042,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2042,,,,,,,,,,,,53.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2042,,,,,,,,,,43172.337,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2042,,,,,,,,,,,,,,0.034330518,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2042,,,,,,,,,,,,,,,,18868.458,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2042,,,,,,,,,,,343.30518,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2043,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2043,,,,,,,,,,,,58.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2043,,,,,,,,,,43177.493,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2043,,,,,,,,,,,,,,0.037543478,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2043,,,,,,,,,,,,,,,,20732.4,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2043,,,,,,,,,,,375.43478,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2044,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2044,,,,,,,,,,,,63.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2044,,,,,,,,,,43182.648,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2044,,,,,,,,,,,,,,0.040756438,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2044,,,,,,,,,,,,,,,,22613.126,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2044,,,,,,,,,,,407.56438,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2045,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2045,,,,,,,,,,,,68.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2045,,,,,,,,,,43187.804,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2045,,,,,,,,,,,,,,0.043969398,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2045,,,,,,,,,,,,,,,,24510.636,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2045,,,,,,,,,,,439.69398,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2046,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2046,,,,,,,,,,,,73.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2046,,,,,,,,,,43192.96,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2046,,,,,,,,,,,,,,0.047182358,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2046,,,,,,,,,,,,,,,,26424.93,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2046,,,,,,,,,,,471.82358,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2047,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2047,,,,,,,,,,,,78.425066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2047,,,,,,,,,,43198.116,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2047,,,,,,,,,,,,,,0.050395318,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2047,,,,,,,,,,,,,,,,28356.008,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2047,,,,,,,,,,,503.95318,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2048,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2048,,,,,,,,,,,,81.925066,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2048,,,,,,,,,,43203.272,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2048,,,,,,,,,,,,,,0.05264439,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2048,,,,,,,,,,,,,,,,29759.001,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2048,,,,,,,,,,,526.4439,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2049,,,,,,,,,,,,,,,,,3.7616373,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2049,,,,,,,,,,,,85.686704,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2049,,,,,,,,,,32506.887,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2049,,,,,,,,,,,,,,0.055061587,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2049,,,,,,,,,,,,,,,,31269.22,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2049,,,,,,,,,,,550.61587,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2050,,,,,,,,,,,,85.686704,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2050,,,,,,,,,,,,,,0.055061587,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2050,,,,,,,,,,,,,,,,31413.037,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2050,,,,,,,,,,,550.61587,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2051,,,,,,,,,,,,,,,,,5.0,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2051,,,,,,,,,,,,90.686704,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2051,,,,,,,,,,43218.739,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2051,,,,,,,,,,,,,,0.058274547,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2051,,,,,,,,,,,,,,,,33398.264,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2051,,,,,,,,,,,582.74547,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2052,,,,,,,,,,,,,,,,,1.7788941,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2052,,,,,,,,,,,,92.465598,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2052,,,,,,,,,,15378.147,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2052,,,,,,,,,,,,,,0.05941765,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2052,,,,,,,,,,,,,,,,34208.593,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2052,,,,,,,,,,,594.1765,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2053,,,,,,,,,,,,92.465598,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2053,,,,,,,,,,,,,,0.05941765,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2053,,,,,,,,,,,,,,,,34363.788,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2053,,,,,,,,,,,594.1765,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2054,,,,,,,,,,,,92.465598,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2054,,,,,,,,,,,,,,0.05941765,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2054,,,,,,,,,,,,,,,,34518.983,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2054,,,,,,,,,,,594.1765,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2055,,,,,,,,,,,,92.465598,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2055,,,,,,,,,,,,,,0.05941765,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2055,,,,,,,,,,,,,,,,34674.178,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2055,,,,,,,,,,,594.1765,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2056,,,,,,,,,,,,92.465598,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2056,,,,,,,,,,,,,,0.05941765,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2056,,,,,,,,,,,,,,,,34829.373,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2056,,,,,,,,,,,594.1765,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2057,,,,,,,,,,,,90.540531,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2057,,,,,,,,,,,,,,0.058180618,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2057,,,,,,,,,,,,,,,,34256.215,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2057,,,,,,,,,,,581.80618,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2058,,,,,,,,,,,,85.540531,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2058,,,,,,,,,,,,,,0.054967658,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2058,,,,,,,,,,,,,,,,32508.026,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2058,,,,,,,,,,,549.67658,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2059,,,,,,,,,,,,,,,,,0.89034151,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2059,,,,,,,,,,,,81.430873,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2059,,,,,,,,,,7703.2321,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2059,,,,,,,,,,,,,,0.052326825,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2059,,,,,,,,,,,,,,,,31082.904,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2059,,,,,,,,,,,523.26825,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2060,,,,,,,,,,,,,,,,,2.8115314,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2060,,,,,,,,,,,,79.242404,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2060,,,,,,,,,,24328.261,,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2060,,,,,,,,,,,,,,0.050920533,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2060,,,,,,,,,,,,,,,,30380.547,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_PV_UT,,2060,,,,,,,,,,,509.20533,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2020,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2020,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2020,,,,,,,,,,,,,,,,1558.2,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2020,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2021,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2021,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2021,,,,,,,,,,,,,,,,1558.2,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2021,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2022,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2022,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2022,,,,,,,,,,,,,,,,1558.2,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2022,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2023,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2023,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2023,,,,,,,,,,,,,,,,1558.2,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2023,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2024,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2024,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2024,,,,,,,,,,,,,,,,1558.2,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2024,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2025,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2025,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2025,,,,,,,,,,,,,,,,1558.2,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2025,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2026,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2026,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2026,,,,,,,,,,,,,,,,1558.2,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2026,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2027,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2027,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2027,,,,,,,,,,,,,,,,1558.2,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2027,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2028,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2028,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2028,,,,,,,,,,,,,,,,1566.1735,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2028,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2029,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2029,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2029,,,,,,,,,,,,,,,,1574.1469,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2029,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2030,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2030,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2030,,,,,,,,,,,,,,,,1582.1204,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2030,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2031,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2031,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2031,,,,,,,,,,,,,,,,1590.0939,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2031,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2032,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2032,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2032,,,,,,,,,,,,,,,,1598.0673,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2032,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2033,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2033,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2033,,,,,,,,,,,,,,,,1606.0408,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2033,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2034,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2034,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2034,,,,,,,,,,,,,,,,1614.0143,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2034,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2035,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2035,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2035,,,,,,,,,,,,,,,,1621.9877,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2035,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2036,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2036,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2036,,,,,,,,,,,,,,,,1629.9612,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2036,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2037,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2037,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2037,,,,,,,,,,,,,,,,1637.9347,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2037,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2038,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2038,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2038,,,,,,,,,,,,,,,,1645.9081,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2038,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2039,,,,,,,,,,,,2.1,,,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2039,,,,,,,,,,,,,,0.0021285612,,,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2039,,,,,,,,,,,,,,,,1653.8816,,Scenario1_3
Scenario1,3,RE1,,RSA_POW_PP_WIND,,2039,,,,,,,,,,,21.285612,,,,,,,Scenario1_3
